s_act
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.0001653
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000213758
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000174315
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
0.000129873
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
7.79305E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
1.66881E-05
